mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Lang-3-0719,Lang,3,719,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,824,Qwen/Qwen3-8B
Lang-3-0720,Lang,3,720,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-3-0721,Lang,3,721,COR,logical,org.apache.commons.lang3.math.NumberUtils,1344,0,0.75,0.75,823,Qwen/Qwen3-8B
Lang-3-0722,Lang,3,722,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,818,Qwen/Qwen3-8B
Lang-3-0723,Lang,3,723,COR,logical,org.apache.commons.lang3.math.NumberUtils,1344,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-3-0724,Lang,3,724,COR,logical,org.apache.commons.lang3.math.NumberUtils,1346,1,0.75,0.75,849,Qwen/Qwen3-8B
Lang-3-0725,Lang,3,725,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1347,1,0.75,0.75,813,Qwen/Qwen3-8B
Lang-3-0726,Lang,3,726,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1350,1,0.75,0.75,840,Qwen/Qwen3-8B
Lang-3-0727,Lang,3,727,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1352,1,0.75,0.75,850,Qwen/Qwen3-8B
Lang-3-0728,Lang,3,728,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,852,Qwen/Qwen3-8B
Lang-3-0729,Lang,3,729,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,1,0.75,0.75,852,Qwen/Qwen3-8B
Lang-3-0730,Lang,3,730,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,1,0.35,0.35,844,Qwen/Qwen3-8B
Lang-3-0731,Lang,3,731,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,849,Qwen/Qwen3-8B
Lang-3-0732,Lang,3,732,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,852,Qwen/Qwen3-8B
Lang-3-0733,Lang,3,733,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,851,Qwen/Qwen3-8B
Lang-3-0734,Lang,3,734,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,853,Qwen/Qwen3-8B
Lang-3-0735,Lang,3,735,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,855,Qwen/Qwen3-8B
Lang-3-0736,Lang,3,736,AOR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,878,Qwen/Qwen3-8B
Lang-3-0737,Lang,3,737,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,849,Qwen/Qwen3-8B
Lang-3-0738,Lang,3,738,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,852,Qwen/Qwen3-8B
Lang-3-0739,Lang,3,739,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,842,Qwen/Qwen3-8B
Lang-3-0740,Lang,3,740,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,851,Qwen/Qwen3-8B
Lang-3-0741,Lang,3,741,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,852,Qwen/Qwen3-8B
Lang-3-0742,Lang,3,742,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,848,Qwen/Qwen3-8B
Lang-3-0743,Lang,3,743,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,850,Qwen/Qwen3-8B
Lang-3-0744,Lang,3,744,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,1,0.35,0.35,848,Qwen/Qwen3-8B
Lang-3-0745,Lang,3,745,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.75,0.75,851,Qwen/Qwen3-8B
Lang-3-0746,Lang,3,746,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,854,Qwen/Qwen3-8B
Lang-3-0747,Lang,3,747,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,1,0.35,0.35,849,Qwen/Qwen3-8B
Lang-3-0748,Lang,3,748,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,856,Qwen/Qwen3-8B
Lang-3-0749,Lang,3,749,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,0,0.35,0.35,852,Qwen/Qwen3-8B
Lang-3-0750,Lang,3,750,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,1,0.35,0.35,854,Qwen/Qwen3-8B
Lang-3-0751,Lang,3,751,COR,logical,org.apache.commons.lang3.math.NumberUtils,1357,1,0.75,0.75,853,Qwen/Qwen3-8B
Lang-3-0752,Lang,3,752,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,914,Qwen/Qwen3-8B
Lang-3-0753,Lang,3,753,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,914,Qwen/Qwen3-8B
Lang-3-0754,Lang,3,754,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,912,Qwen/Qwen3-8B
Lang-3-0755,Lang,3,755,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,0,0.75,0.75,919,Qwen/Qwen3-8B
Lang-3-0756,Lang,3,756,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,918,Qwen/Qwen3-8B
Lang-3-0757,Lang,3,757,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,914,Qwen/Qwen3-8B
Lang-3-0758,Lang,3,758,COR,logical,org.apache.commons.lang3.math.NumberUtils,1358,0,0.75,0.75,911,Qwen/Qwen3-8B
Lang-3-0759,Lang,3,759,COR,logical,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,932,Qwen/Qwen3-8B
Lang-3-0760,Lang,3,760,COR,logical,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,917,Qwen/Qwen3-8B
Lang-3-0761,Lang,3,761,COR,logical,org.apache.commons.lang3.math.NumberUtils,1358,1,0.75,0.75,916,Qwen/Qwen3-8B
Lang-3-0762,Lang,3,762,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1359,1,0.75,0.75,844,Qwen/Qwen3-8B
Lang-3-0763,Lang,3,763,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1359,1,0.15,0.15,839,Qwen/Qwen3-8B
Lang-3-0764,Lang,3,764,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1360,1,0.75,0.75,833,Qwen/Qwen3-8B
Lang-3-0765,Lang,3,765,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1360,1,0.75,0.75,836,Qwen/Qwen3-8B
Lang-3-0766,Lang,3,766,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1362,1,0.75,0.75,844,Qwen/Qwen3-8B
Lang-3-0767,Lang,3,767,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1362,1,0.75,0.75,838,Qwen/Qwen3-8B
Lang-3-0768,Lang,3,768,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1362,1,0.75,0.75,837,Qwen/Qwen3-8B
Lang-3-0769,Lang,3,769,COR,logical,org.apache.commons.lang3.math.NumberUtils,1363,0,0.75,0.75,829,Qwen/Qwen3-8B
Lang-3-0770,Lang,3,770,COR,logical,org.apache.commons.lang3.math.NumberUtils,1363,1,0.75,0.75,834,Qwen/Qwen3-8B
Lang-3-0771,Lang,3,771,COR,logical,org.apache.commons.lang3.math.NumberUtils,1363,1,0.75,0.75,836,Qwen/Qwen3-8B
Lang-3-0772,Lang,3,772,COR,logical,org.apache.commons.lang3.math.NumberUtils,1363,1,0.75,0.75,831,Qwen/Qwen3-8B
Lang-3-0773,Lang,3,773,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1365,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0774,Lang,3,774,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1367,1,0.75,0.75,799,Qwen/Qwen3-8B
Lang-3-0775,Lang,3,775,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1367,1,0.15,0.15,791,Qwen/Qwen3-8B
Lang-3-0776,Lang,3,776,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,812,Qwen/Qwen3-8B
Lang-3-0777,Lang,3,777,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,0,0.75,0.75,812,Qwen/Qwen3-8B
Lang-3-0778,Lang,3,778,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,0,0.75,0.75,808,Qwen/Qwen3-8B
Lang-3-0779,Lang,3,779,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,813,Qwen/Qwen3-8B
Lang-3-0780,Lang,3,780,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0781,Lang,3,781,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-3-0782,Lang,3,782,COR,logical,org.apache.commons.lang3.math.NumberUtils,1368,0,0.75,0.75,808,Qwen/Qwen3-8B
Lang-3-0783,Lang,3,783,COR,logical,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,816,Qwen/Qwen3-8B
Lang-3-0784,Lang,3,784,COR,logical,org.apache.commons.lang3.math.NumberUtils,1368,0,0.75,0.75,844,Qwen/Qwen3-8B
Lang-3-0785,Lang,3,785,COR,logical,org.apache.commons.lang3.math.NumberUtils,1368,1,0.75,0.75,810,Qwen/Qwen3-8B
Lang-3-0786,Lang,3,786,COR,logical,org.apache.commons.lang3.math.NumberUtils,1370,0,0.75,0.75,794,Qwen/Qwen3-8B
Lang-3-0787,Lang,3,787,COR,logical,org.apache.commons.lang3.math.NumberUtils,1370,1,0.75,0.75,792,Qwen/Qwen3-8B
Lang-3-0788,Lang,3,788,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1372,0,0.75,0.75,786,Qwen/Qwen3-8B
Lang-3-0789,Lang,3,789,COR,logical,org.apache.commons.lang3.math.NumberUtils,1374,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-3-0790,Lang,3,790,COR,logical,org.apache.commons.lang3.math.NumberUtils,1374,0,0.75,0.75,806,Qwen/Qwen3-8B
Lang-3-0791,Lang,3,791,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1375,0,0.75,0.75,787,Qwen/Qwen3-8B
Lang-3-0792,Lang,3,792,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1377,1,0.75,0.75,787,Qwen/Qwen3-8B
Lang-3-0793,Lang,3,793,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1377,1,0.75,0.75,784,Qwen/Qwen3-8B
Lang-3-0794,Lang,3,794,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1378,1,0.75,0.75,784,Qwen/Qwen3-8B
Lang-3-0795,Lang,3,795,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1378,1,0.15,0.15,819,Qwen/Qwen3-8B
Lang-3-0796,Lang,3,796,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,793,Qwen/Qwen3-8B
Lang-3-0797,Lang,3,797,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,784,Qwen/Qwen3-8B
Lang-3-0798,Lang,3,798,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,1,0.75,0.75,791,Qwen/Qwen3-8B
Lang-3-0799,Lang,3,799,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,794,Qwen/Qwen3-8B
Lang-3-0800,Lang,3,800,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,789,Qwen/Qwen3-8B
Lang-3-0801,Lang,3,801,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1379,1,0.75,0.75,787,Qwen/Qwen3-8B
Lang-3-0802,Lang,3,802,COR,logical,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,789,Qwen/Qwen3-8B
Lang-3-0803,Lang,3,803,COR,logical,org.apache.commons.lang3.math.NumberUtils,1379,1,0.75,0.75,795,Qwen/Qwen3-8B
Lang-3-0804,Lang,3,804,COR,logical,org.apache.commons.lang3.math.NumberUtils,1379,1,0.75,0.75,790,Qwen/Qwen3-8B
Lang-3-0805,Lang,3,805,COR,logical,org.apache.commons.lang3.math.NumberUtils,1379,0,0.75,0.75,790,Qwen/Qwen3-8B
Lang-3-0806,Lang,3,806,COR,logical,org.apache.commons.lang3.math.NumberUtils,1380,1,0.75,0.75,788,Qwen/Qwen3-8B
Lang-3-0807,Lang,3,807,COR,logical,org.apache.commons.lang3.math.NumberUtils,1380,1,0.75,0.75,790,Qwen/Qwen3-8B
Lang-3-0808,Lang,3,808,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1381,1,0.75,0.75,782,Qwen/Qwen3-8B
Lang-3-0809,Lang,3,809,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1383,1,0.75,0.75,785,Qwen/Qwen3-8B
Lang-3-0810,Lang,3,810,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1383,1,0.75,0.75,785,Qwen/Qwen3-8B
Lang-3-0811,Lang,3,811,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1384,1,0.75,0.75,781,Qwen/Qwen3-8B
Lang-3-0812,Lang,3,812,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1384,1,0.15,0.15,787,Qwen/Qwen3-8B
Lang-3-0813,Lang,3,813,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1386,1,0.75,0.75,774,Qwen/Qwen3-8B
Lang-3-0814,Lang,3,814,STD,statement_deletion,org.apache.commons.lang3.math.NumberUtils,1388,1,0.75,0.75,789,Qwen/Qwen3-8B
Lang-3-0815,Lang,3,815,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1390,0,0.75,0.75,810,Qwen/Qwen3-8B
Lang-3-0816,Lang,3,816,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1390,0,0.75,0.75,812,Qwen/Qwen3-8B
Lang-3-0817,Lang,3,817,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1390,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-3-0818,Lang,3,818,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,789,Qwen/Qwen3-8B
Lang-3-0819,Lang,3,819,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,785,Qwen/Qwen3-8B
Lang-3-0820,Lang,3,820,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,795,Qwen/Qwen3-8B
Lang-3-0821,Lang,3,821,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,0,0.75,0.75,796,Qwen/Qwen3-8B
Lang-3-0822,Lang,3,822,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0823,Lang,3,823,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,787,Qwen/Qwen3-8B
Lang-3-0824,Lang,3,824,COR,logical,org.apache.commons.lang3.math.NumberUtils,1391,0,0.75,0.75,792,Qwen/Qwen3-8B
Lang-3-0825,Lang,3,825,COR,logical,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,799,Qwen/Qwen3-8B
Lang-3-0826,Lang,3,826,COR,logical,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0827,Lang,3,827,COR,logical,org.apache.commons.lang3.math.NumberUtils,1391,1,0.75,0.75,795,Qwen/Qwen3-8B
Lang-3-0828,Lang,3,828,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1393,1,0.75,0.75,790,Qwen/Qwen3-8B
Lang-3-0829,Lang,3,829,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,1,0.75,0.75,808,Qwen/Qwen3-8B
Lang-3-0830,Lang,3,830,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,0,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0831,Lang,3,831,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,0,0.75,0.75,813,Qwen/Qwen3-8B
Lang-3-0832,Lang,3,832,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,1,0.75,0.75,811,Qwen/Qwen3-8B
Lang-3-0833,Lang,3,833,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,1,0.75,0.75,816,Qwen/Qwen3-8B
Lang-3-0834,Lang,3,834,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1395,0,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0835,Lang,3,835,COR,logical,org.apache.commons.lang3.math.NumberUtils,1395,0,0.3,0.3,740,Qwen/Qwen3-8B
Lang-3-0836,Lang,3,836,COR,logical,org.apache.commons.lang3.math.NumberUtils,1395,0,0.75,0.75,812,Qwen/Qwen3-8B
Lang-3-0837,Lang,3,837,COR,logical,org.apache.commons.lang3.math.NumberUtils,1395,0,0.75,0.75,813,Qwen/Qwen3-8B
Lang-3-0838,Lang,3,838,COR,logical,org.apache.commons.lang3.math.NumberUtils,1395,1,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0839,Lang,3,839,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1397,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0840,Lang,3,840,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1399,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0841,Lang,3,841,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1399,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0842,Lang,3,842,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1399,1,0.75,0.75,788,Qwen/Qwen3-8B
Lang-3-0843,Lang,3,843,COR,logical,org.apache.commons.lang3.math.NumberUtils,1400,0,0.75,0.75,803,Qwen/Qwen3-8B
Lang-3-0844,Lang,3,844,COR,logical,org.apache.commons.lang3.math.NumberUtils,1400,0,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0845,Lang,3,845,COR,logical,org.apache.commons.lang3.math.NumberUtils,1400,0,0.75,0.75,816,Qwen/Qwen3-8B
Lang-3-0846,Lang,3,846,COR,logical,org.apache.commons.lang3.math.NumberUtils,1400,1,0.75,0.75,800,Qwen/Qwen3-8B
Lang-3-0847,Lang,3,847,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1402,0,0.75,0.75,789,Qwen/Qwen3-8B
Lang-3-0848,Lang,3,848,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,793,Qwen/Qwen3-8B
Lang-3-0849,Lang,3,849,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,786,Qwen/Qwen3-8B
Lang-3-0850,Lang,3,850,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1408,0,0.75,0.75,788,Qwen/Qwen3-8B
Lang-3-0851,Lang,3,851,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1409,1,0.3,0.3,720,Qwen/Qwen3-8B
Lang-3-0852,Lang,3,852,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1409,1,0.3,0.3,723,Qwen/Qwen3-8B
Lang-3-0853,Lang,3,853,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1409,1,0.75,0.75,796,Qwen/Qwen3-8B
Lang-3-0854,Lang,3,854,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,0,0.3,0.3,712,Qwen/Qwen3-8B
Lang-3-0855,Lang,3,855,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,815,Qwen/Qwen3-8B
Lang-3-0856,Lang,3,856,COR,logical,org.apache.commons.lang3.math.NumberUtils,1409,0,0.3,0.3,720,Qwen/Qwen3-8B
Lang-3-0857,Lang,3,857,COR,logical,org.apache.commons.lang3.math.NumberUtils,1409,1,0.75,0.75,796,Qwen/Qwen3-8B
Lang-3-0858,Lang,3,858,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1410,1,0.75,0.75,842,Qwen/Qwen3-8B
Lang-3-0859,Lang,3,859,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1410,1,0.75,0.75,817,Qwen/Qwen3-8B
Lang-3-0860,Lang,3,860,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1410,0,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0861,Lang,3,861,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,0,0.3,0.3,719,Qwen/Qwen3-8B
Lang-3-0862,Lang,3,862,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,0,0.75,0.75,798,Qwen/Qwen3-8B
Lang-3-0863,Lang,3,863,COR,logical,org.apache.commons.lang3.math.NumberUtils,1410,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0864,Lang,3,864,COR,logical,org.apache.commons.lang3.math.NumberUtils,1410,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-3-0865,Lang,3,865,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1411,1,0.75,0.75,811,Qwen/Qwen3-8B
Lang-3-0866,Lang,3,866,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1411,1,0.75,0.75,813,Qwen/Qwen3-8B
Lang-3-0867,Lang,3,867,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1411,1,0.75,0.75,807,Qwen/Qwen3-8B
Lang-3-0868,Lang,3,868,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,0,0.3,0.3,712,Qwen/Qwen3-8B
Lang-3-0869,Lang,3,869,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0870,Lang,3,870,COR,logical,org.apache.commons.lang3.math.NumberUtils,1411,1,0.75,0.75,816,Qwen/Qwen3-8B
Lang-3-0871,Lang,3,871,COR,logical,org.apache.commons.lang3.math.NumberUtils,1411,1,0.75,0.75,817,Qwen/Qwen3-8B
Lang-3-0872,Lang,3,872,COR,logical,org.apache.commons.lang3.math.NumberUtils,1407,0,0.3,0.3,713,Qwen/Qwen3-8B
Lang-3-0873,Lang,3,873,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,796,Qwen/Qwen3-8B
Lang-3-0874,Lang,3,874,COR,logical,org.apache.commons.lang3.math.NumberUtils,1407,1,0.15,0.15,806,Qwen/Qwen3-8B
Lang-3-0875,Lang,3,875,COR,logical,org.apache.commons.lang3.math.NumberUtils,1408,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0876,Lang,3,876,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1414,1,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0877,Lang,3,877,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1414,1,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0878,Lang,3,878,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1414,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-3-0879,Lang,3,879,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1415,1,0.3,0.3,717,Qwen/Qwen3-8B
Lang-3-0880,Lang,3,880,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1415,1,0.3,0.3,714,Qwen/Qwen3-8B
Lang-3-0881,Lang,3,881,ROR,relational,org.apache.commons.lang3.math.NumberUtils,1415,1,0.75,0.75,802,Qwen/Qwen3-8B
Lang-3-0882,Lang,3,882,COR,logical,org.apache.commons.lang3.math.NumberUtils,1414,0,0.75,0.75,815,Qwen/Qwen3-8B
Lang-3-0883,Lang,3,883,COR,logical,org.apache.commons.lang3.math.NumberUtils,1414,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-3-0884,Lang,3,884,COR,logical,org.apache.commons.lang3.math.NumberUtils,1415,0,0.75,0.75,808,Qwen/Qwen3-8B
Lang-3-0885,Lang,3,885,COR,logical,org.apache.commons.lang3.math.NumberUtils,1415,1,0.75,0.75,806,Qwen/Qwen3-8B
Lang-3-0886,Lang,3,886,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,0,0.75,0.75,823,Qwen/Qwen3-8B
Lang-3-0887,Lang,3,887,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,1,0.75,0.75,821,Qwen/Qwen3-8B
Lang-3-0888,Lang,3,888,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,1,0.75,0.75,820,Qwen/Qwen3-8B
Lang-3-0889,Lang,3,889,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,0,0.75,0.75,819,Qwen/Qwen3-8B
Lang-3-0890,Lang,3,890,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,0,0.75,0.75,818,Qwen/Qwen3-8B
Lang-3-0891,Lang,3,891,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,1,0.75,0.75,811,Qwen/Qwen3-8B
Lang-3-0892,Lang,3,892,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,1,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0893,Lang,3,893,COR,logical,org.apache.commons.lang3.math.NumberUtils,1417,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-3-0894,Lang,3,894,LVR,arithmetic,org.apache.commons.lang3.math.NumberUtils,1420,1,0.75,0.75,814,Qwen/Qwen3-8B
Lang-3-0895,Lang,3,895,COR,logical,org.apache.commons.lang3.math.NumberUtils,1424,0,0.75,0.75,785,Qwen/Qwen3-8B
Lang-3-0896,Lang,3,896,COR,logical,org.apache.commons.lang3.math.NumberUtils,1424,0,0.75,0.75,777,Qwen/Qwen3-8B
Lang-3-0897,Lang,3,897,COR,logical,org.apache.commons.lang3.math.NumberUtils,1424,0,0.75,0.75,786,Qwen/Qwen3-8B
Lang-3-0898,Lang,3,898,COR,logical,org.apache.commons.lang3.math.NumberUtils,1424,0,0.75,0.75,792,Qwen/Qwen3-8B
Lang-4-0001,Lang,4,1,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,48,0,0.75,0.75,817,Qwen/Qwen3-8B
Lang-4-0002,Lang,4,2,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,48,0,0.75,0.75,816,Qwen/Qwen3-8B
Lang-4-0003,Lang,4,3,ROR,relational,org.apache.commons.lang3.text.translate.LookupTranslator,49,0,0.15,0.15,836,Qwen/Qwen3-8B
Lang-4-0004,Lang,4,4,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,51,1,0.75,0.75,815,Qwen/Qwen3-8B
Lang-4-0005,Lang,4,5,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,51,1,0.75,0.75,818,Qwen/Qwen3-8B
Lang-4-0006,Lang,4,6,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,51,1,0.75,0.75,823,Qwen/Qwen3-8B
Lang-4-0007,Lang,4,7,LVR,arithmetic,org.apache.commons.lang3.text.translate.LookupTranslator,51,1,0.75,0.75,823,Qwen/Qwen3-8B
